,marca,preço,link
2532,"Notebook Acer Aspire 3 I5 1135g7, 8GB, 256GB SSD, 15.6 Polegadas, FHD, Linux - Prata",4127.93,https://www.kabum.com.br//produto/456907/notebook-acer-aspire-3-i5-1135g7-8gb-256gb-ssd-15-6-polegadas-fhd-linux-prata
1076,Pc Gamer Completo Fácil AMD Ryzen 5 5600g 3.9ghz 16GB DDR4 Rx 550 4GB SSD 960GB - 500w - Monitor 19Polegadas Kit Gamer,4130.15,https://www.kabum.com.br//produto/401138/pc-gamer-completo-facil-amd-ryzen-5-5600g-3-9ghz-16gb-ddr4-rx-550-4gb-ssd-960gb-500w-monitor-19polegadas-kit-gamer
2526,"Notebook Asus X515ja-br2750w, Intel I3 1005g1, RAM 16GB, SSD 256GB, Tela 15.6 Polegadas, Windows 11,Cinza",4139.99,https://www.kabum.com.br//produto/462029/notebook-asus-x515ja-br2750w-intel-i3-1005g1-ram-16gb-ssd-256gb-tela-15-6-polegadas-windows-11-cinza
1406,"PC Gamer Fácil Completo, AMD Ryzen 5 5600g 3.9ghz, 16GB DDR4, GTX 1650 4GB, Monitor 19 Polegadas, Kit",4147.15,https://www.kabum.com.br//produto/396527/pc-gamer-facil-completo-amd-ryzen-5-5600g-3-9ghz-16gb-ddr4-gtx-1650-4gb-monitor-19-polegadas-kit
2514,"Notebook Lenovo Ideapad 3i Intel I5 1135g7, 12GB RAM, SSD 256GB, 15.6 Polegadas Full HD, Intel Iris Xe, Windows 11, Prata",4147.99,https://www.kabum.com.br//produto/400900/notebook-lenovo-ideapad-3i-intel-i5-1135g7-12gb-ram-ssd-256gb-15-6-polegadas-full-hd-intel-iris-xe-windows-11-prata
2531,"Notebook Lenovo Ideapad 3i Intel I5 1135g7, 12GB RAM, SSD 256GB, 15.6 Polegadas Full HD, Intel Iris Xe, Windows 11, Prata",4147.99,https://www.kabum.com.br//produto/400900/notebook-lenovo-ideapad-3i-intel-i5-1135g7-12gb-ram-ssd-256gb-15-6-polegadas-full-hd-intel-iris-xe-windows-11-prata
479,"Notebook HP, Hpcm 250 G8 I5-1035g1, 8GB, 256GB, W10p - 3g5a2la#ak4",4157.0,https://www.kabum.com.br//produto/317032/notebook-hp-hpcm-250-g8-i5-1035g1-8gb-256gb-w10p-3g5a2la-ak4
1738,"Notebook VAIO® FE15 Intel Core i7, Linux, 8GB, 256GB SSD, HD - Prata",4160.05,https://www.kabum.com.br//produto/273149/notebook-vaio-fe15-intel-core-i7-linux-8gb-256gb-ssd-hd-prata
19,"Notebook Gamer Lenovo Gaming 3 AMD Ryzen 7-5800H, GeForce GTX1650, 8GB RAM, SSD 256GB, 15.6 Full HD, Windows 11, Preto  - 82MJ0001BR",4189.99,https://www.kabum.com.br//produto/373930/notebook-gamer-lenovo-gaming-3-amd-ryzen-7-5800h-geforce-gtx1650-8gb-ram-ssd-256gb-15-6-full-hd-windows-11-preto-82mj0001br
1410,"Pc Gamer Completo Fácil AMD Ryzen 5 5600G 3.9GHz, 16GB DDR4, GTX 1650 4GB, SSD 240GB, Windows 10 + Monitor 19 + Kit Gamer",4198.15,https://www.kabum.com.br//produto/401107/pc-gamer-completo-facil-amd-ryzen-5-5600g-3-9ghz-16gb-ddr4-gtx-1650-4gb-ssd-240gb-windows-10-monitor-19-kit-gamer
156,"Notebook VAIO FE15 Intel Core i7-1255U, 8GB RAM, SSD 256GB, 15.6 Full HD, Windows 11 Home SL, Cinza - VJFE54F11X-B1711H",4199.99,https://www.kabum.com.br//produto/454092/notebook-vaio-fe15-intel-core-i7-1255u-8gb-ram-ssd-256gb-15-6-full-hd-windows-11-home-sl-cinza-vjfe54f11x-b1711h
2746,"Notebook Acer A514-53 - Tela 14, Intel I3 1005g1, Ram 12gb, Ssd 128gb, Windows 10 Professional",4232.99,https://www.kabum.com.br//produto/202141/notebook-acer-a514-53-tela-14-intel-i3-1005g1-ram-12gb-ssd-128gb-windows-10-professional
2493,"Notebook Asus Intel Core i5 16GB 512GB SSD 15,6”",4250.0,https://www.kabum.com.br//produto/459450/notebook-asus-intel-core-i5-16gb-512gb-ssd-15-6-
1075,"PC Gamer Completo Fácil AMD Ryzen 5 5600g 3.9ghz, 16GB DDR4, GTX 1650 4GB, SSD 480GB, Windows 10, Preto + Monitor 19 Polegadas + Kit",4257.65,https://www.kabum.com.br//produto/401127/pc-gamer-completo-facil-amd-ryzen-5-5600g-3-9ghz-16gb-ddr4-gtx-1650-4gb-ssd-480gb-windows-10-preto-monitor-19-polegadas-kit
775,"PC Gamer Fácil Completo, AMD Ryzen 5 5600g 3.9ghz, 16GB DDR4, GTX 1050TI 4GB, SSD 480GB, Monitor 19 Polegadas, Kit",4257.65,https://www.kabum.com.br//produto/396526/pc-gamer-facil-completo-amd-ryzen-5-5600g-3-9ghz-16gb-ddr4-gtx-1050ti-4gb-ssd-480gb-monitor-19-polegadas-kit
2304,"Notebook Lenovo Ideapad 3i, 8GB RAM, SSD 256GB, Tela 15.6 FULL HD, Ryzen 5 5500u, Linux - 85mfs00100",4279.99,https://www.kabum.com.br//produto/457847/notebook-lenovo-ideapad-3i-8gb-ram-ssd-256gb-tela-15-6-full-hd-ryzen-5-5500u-linux-85mfs00100
2395,"Notebook Lenovo Ideapad 3i, 8GB RAM, SSD 256GB, Tela 15.6 FULL HD, Ryzen 5 5500u, Linux - 85mfs00100",4279.99,https://www.kabum.com.br//produto/457847/notebook-lenovo-ideapad-3i-8gb-ram-ssd-256gb-tela-15-6-full-hd-ryzen-5-5500u-linux-85mfs00100
306,"Notebook Samsung Galaxy Book Go, Snapdragon 7C, 4GB, SSD UFS 128GB, Tela 14 Full HD LED, Windows 10 Home, Prata - Np340xla-k02br",4289.99,https://www.kabum.com.br//produto/215171/notebook-samsung-galaxy-book-go-snapdragon-7c-4gb-ssd-ufs-128gb-tela-14-full-hd-led-windows-10-home-prata-np340xla-k02br
2136,"Notebook Dell Inspiron 7580, I7, 8GB, SSD 256GB, Tela 15.6",4299.0,https://www.kabum.com.br//produto/470164/notebook-dell-inspiron-7580-i7-8gb-ssd-256gb-tela-15-6
283,"Notebook Lenovo V14, Intel Core I5-1135G7, 14pol. FHD, RAM 8GB, SSD 256GB, NVIDIA GeForce MX350 2GB GDDR5, Windows 11 Pro, Preto - 82nm0014br",4299.0,https://www.kabum.com.br//produto/320975/notebook-lenovo-v14-intel-core-i5-1135g7-14pol-fhd-ram-8gb-ssd-256gb-nvidia-geforce-mx350-2gb-gddr5-windows-11-pro-preto-82nm0014br
185,"Notebook Lenovo Ultrafino IdeaPad 3i Intel Core i5-10210U, NVIDIA GeForce MX330, 8GB, SSD 256GB, Windows 11, 15.6, Prata - 82BS000KBR",4299.99,https://www.kabum.com.br//produto/254193/notebook-lenovo-ultrafino-ideapad-3i-intel-core-i5-10210u-nvidia-geforce-mx330-8gb-ssd-256gb-windows-11-15-6-prata-82bs000kbr
1733,"PC Gamer Completo Fácil AMD Ryzen 5 5600g 3.9ghz, 8GB DDR4, GTx 1050ti 4GB, SSD 960GB,  Windows 10, Preto + Monitor 19 Polegadas + Kit",4300.15,https://www.kabum.com.br//produto/401150/pc-gamer-completo-facil-amd-ryzen-5-5600g-3-9ghz-8gb-ddr4-gtx-1050ti-4gb-ssd-960gb-windows-10-preto-monitor-19-polegadas-kit
1730,"PC Gamer Fácil Completo, AMD Ryzen 5 5600g 3.9ghz, 8GB DDR4, GTX 1650 4GB, SSD 960GB, Monitor 19 Polegadas, Kit",4300.15,https://www.kabum.com.br//produto/396543/pc-gamer-facil-completo-amd-ryzen-5-5600g-3-9ghz-8gb-ddr4-gtx-1650-4gb-ssd-960gb-monitor-19-polegadas-kit
410,"Notebook Asus Vivobook 15 Intel Core I7, 8GB, SSD 256GB, Tela 15.6 Full HD LED, Linux, Preto",4306.41,https://www.kabum.com.br//produto/360906/notebook-asus-vivobook-15-intel-core-i7-8gb-ssd-256gb-tela-15-6-full-hd-led-linux-preto
625,"PC Gamer Fácil Completo, AMD Ryzen 5 5600g 3.9ghz, 16GB DDR4, GTX 1050TI 4GB, HD 1TB e SSD 120GB, Monitor 19 Polegadas",4317.15,https://www.kabum.com.br//produto/396501/pc-gamer-facil-completo-amd-ryzen-5-5600g-3-9ghz-16gb-ddr4-gtx-1050ti-4gb-hd-1tb-e-ssd-120gb-monitor-19-polegadas
595,"PC Gamer Fácil Completo, AMD Ryzen 5 5600g 3.9ghz, 16GB DDR4, GTX 1650 4GB, HD 1TB e SSD 120GB, Monitor 19 Polegadas, Kit",4317.15,https://www.kabum.com.br//produto/396542/pc-gamer-facil-completo-amd-ryzen-5-5600g-3-9ghz-16gb-ddr4-gtx-1650-4gb-hd-1tb-e-ssd-120gb-monitor-19-polegadas-kit
2167,"Notebook Samsung Book - I3 1115g4, RAM 16GB, SSD 256GB, Intel Graphics Xe, Win 11 - Np550xda-kv3br",4334.99,https://www.kabum.com.br//produto/418714/notebook-samsung-book-i3-1115g4-ram-16gb-ssd-256gb-intel-graphics-xe-win-11-np550xda-kv3br
1543,"Notebook Samsung Book Np550, Intel Core I5-1135g7, 8GB, SSD 256GB, Tela 15.6 Full HD, Windows 11 Home, Com Rj45",4339.0,https://www.kabum.com.br//produto/455542/notebook-samsung-book-np550-intel-core-i5-1135g7-8gb-ssd-256gb-tela-15-6-full-hd-windows-11-home-com-rj45
1522,"Notebook Samsung Book Np550, Intel Core I5-1135g7, 8GB, SSD 256GB, Tela 15.6 Full HD, Windows 11 Home, Com Rj45",4339.0,https://www.kabum.com.br//produto/455542/notebook-samsung-book-np550-intel-core-i5-1135g7-8gb-ssd-256gb-tela-15-6-full-hd-windows-11-home-com-rj45
2194,"Notebook Lenovo Ideapad 3i Intel Core I5-1135g7, Memoria 8GB DDR4, SSD 256GB, Tela 15.6 Polegadas, FHD, Windows 11 Pro",4341.0,https://www.kabum.com.br//produto/451786/notebook-lenovo-ideapad-3i-intel-core-i5-1135g7-memoria-8gb-ddr4-ssd-256gb-tela-15-6-polegadas-fhd-windows-11-pro
2262,"Notebook Lenovo Ideapad 3i Intel Core I5-1135g7, Memoria 8GB DDR4, SSD 256GB, Tela 15.6 Polegadas, FHD, Windows 11 Pro",4341.0,https://www.kabum.com.br//produto/451786/notebook-lenovo-ideapad-3i-intel-core-i5-1135g7-memoria-8gb-ddr4-ssd-256gb-tela-15-6-polegadas-fhd-windows-11-pro
126,"Notebook Samsung Galaxy Book S, Intel Core I5, RAM 8GB, SSD 256GB, 13.3pol, Intel UHD Graphics G7, Windows 11 Home, Cinza - NP767XCM-K03BR",4349.07,https://www.kabum.com.br//produto/375666/notebook-samsung-galaxy-book-s-intel-core-i5-ram-8gb-ssd-256gb-13-3pol-intel-uhd-graphics-g7-windows-11-home-cinza-np767xcm-k03br
684,"Notebook Lenovo Ideapad 1i, I7-1255u, 16GB, SSD 512GB, Intel Iris Xe, Tela 14 HD, W11 Home - 83af0002br Abyss Blue",4367.09,https://www.kabum.com.br//produto/442607/notebook-lenovo-ideapad-1i-i7-1255u-16gb-ssd-512gb-intel-iris-xe-tela-14-hd-w11-home-83af0002br-abyss-blue
65,Notebook Gamer Acer Nitro 5 An517-54-59kr Intel Core I5 Linux Gutta 8GB 512GB SSD Gtx 1650 17.Polegadas FHD,4369.05,https://www.kabum.com.br//produto/398490/notebook-gamer-acer-nitro-5-an517-54-59kr-intel-core-i5-linux-gutta-8gb-512gb-ssd-gtx-1650-17-polegadas-fhd
402,"Notebook Acer Aspire A515-54-76na - Tela 15.6"" Full HD, Intel I7 10510u, RAM 8GB, SSD 512GB, Linux",4370.07,https://www.kabum.com.br//produto/321705/notebook-acer-aspire-a515-54-76na-tela-15-6-full-hd-intel-i7-10510u-ram-8gb-ssd-512gb-linux
2152,Notebook Lenovo I5-10210u 8gb 256gb Mx330 2gb Windows 11,4382.0,https://www.kabum.com.br//produto/388192/notebook-lenovo-i5-10210u-8gb-256gb-mx330-2gb-windows-11
464,"USADO: Notebook Acer Nitro 5 An515-55-59t4, Intel Core I5-10300h, GTX 1650, RAM 8GB, SSD 512GB, 15.6'', Windows 11 - Ouro Recer",4399.0,https://www.kabum.com.br//produto/431100/usado-notebook-acer-nitro-5-an515-55-59t4-intel-core-i5-10300h-gtx-1650-ram-8gb-ssd-512gb-15-6-windows-11-ouro-recer
88,"Notebook Gamer Acer Nitro 5 An515-44-r11b, AMD Ryzen 7-4800h, 8GB RAM, GTX 1650, SSD 512GB, Tela 15.6 Polegadas, Linux, Preto - Recertificado - Ouro",4399.0,https://www.kabum.com.br//produto/456913/notebook-gamer-acer-nitro-5-an515-44-r11b-amd-ryzen-7-4800h-8gb-ram-gtx-1650-ssd-512gb-tela-15-6-polegadas-linux-preto-recertificado-ouro
176,"Notebook VAIO FE14 Intel Core i7-1195G7, 16GB RAM, SSD 512GB, 14 Full HD, Linux, Cinza - VJFE45F11X-B0721H",4399.99,https://www.kabum.com.br//produto/454093/notebook-vaio-fe14-intel-core-i7-1195g7-16gb-ram-ssd-512gb-14-full-hd-linux-cinza-vjfe45f11x-b0721h
79,"Notebook Acer Aspire 5 Intel Core i5-10210U, GeForce MX 250, 8GB RAM, 512GB SSD NVMe, 15.6 IPS FHD, Windows 11 Home, Prata - A515-54G-52FY",4399.99,https://www.kabum.com.br//produto/308366/notebook-acer-aspire-5-intel-core-i5-10210u-geforce-mx-250-8gb-ram-512gb-ssd-nvme-15-6-ips-fhd-windows-11-home-prata-a515-54g-52fy
24,"Notebook Acer Swift 3 Intel Core i5-1135G7 EVO, 16GB RAM, SSD 512GB, 14 Full HD, Windows 11 Home, Azul - SF314-511-56UR",4399.99,https://www.kabum.com.br//produto/398074/notebook-acer-swift-3-intel-core-i5-1135g7-evo-16gb-ram-ssd-512gb-14-full-hd-windows-11-home-azul-sf314-511-56ur
84,"Notebook LG Gram Intel Core i5, 8GB RAM, 256GB SSD, Tela 14 IPS FHD, Windows 10 Home, Titanium - 14Z90N",4399.99,https://www.kabum.com.br//produto/363702/notebook-lg-gram-intel-core-i5-8gb-ram-256gb-ssd-tela-14-ips-fhd-windows-10-home-titanium-14z90n
1436,"Notebook Hp 240 G8 Core I5 1135g7, RAM 8GB DDR4, SSD 256GB,  Windows 11 Pro - Preto",4425.21,https://www.kabum.com.br//produto/461438/notebook-hp-240-g8-core-i5-1135g7-ram-8gb-ddr4-ssd-256gb-windows-11-pro-preto
656,"Notebook Lenovo Ideapad 3i - Intel I5 1135g7, 16GBRAM, SSD 256GB, 15.6 Polegadas Full HD, Intel Iris Xe, Windows 11, Prata",4428.49,https://www.kabum.com.br//produto/400896/notebook-lenovo-ideapad-3i-intel-i5-1135g7-16gbram-ssd-256gb-15-6-polegadas-full-hd-intel-iris-xe-windows-11-prata
2536,"Notebook Asus X515ja-br2750w, Intel I3 1005g1, RAM 8GB, SSD 512GB, Tela 15.6 Polegadas, Windows 11,Cinza",4429.99,https://www.kabum.com.br//produto/462033/notebook-asus-x515ja-br2750w-intel-i3-1005g1-ram-8gb-ssd-512gb-tela-15-6-polegadas-windows-11-cinza
2749,"Notebook Dell Inspiron - Tela 15.6, Intel I5 1135g7, Ram 8gb, Ssd 256gb, Intel Iris Xe Graphics, Windows 10, Preto",4450.0,https://www.kabum.com.br//produto/203460/notebook-dell-inspiron-tela-15-6-intel-i5-1135g7-ram-8gb-ssd-256gb-intel-iris-xe-graphics-windows-10-preto
140,"Notebook Gamer Acer An515-57-52zq, IPS 144HZ, I5, 8GB, SSD 512GB, Tela 15.6, GTX 1650, Linux",4463.07,https://www.kabum.com.br//produto/400629/notebook-gamer-acer-an515-57-52zq-ips-144hz-i5-8gb-ssd-512gb-tela-15-6-gtx-1650-linux
17,"Notebook Gamer Acer Nitro AMD Ryzen 5-5600H, 8GB RAM, GeForce GTX 1650, 512GB SSD, 15.6 Full HD, Windows 11, Preto - AN515-45-R91A",4479.99,https://www.kabum.com.br//produto/433421/notebook-gamer-acer-nitro-amd-ryzen-5-5600h-8gb-ram-geforce-gtx-1650-512gb-ssd-15-6-full-hd-windows-11-preto-an515-45-r91a
2503,"PC Gamer Fácil Completo, AMD Ryzen 5 5600g 3.9ghz, 16GB DDR4, GTX 1650 4GB, SSD 960GB, Monitor 19 Polegadas, Kit",4487.15,https://www.kabum.com.br//produto/396534/pc-gamer-facil-completo-amd-ryzen-5-5600g-3-9ghz-16gb-ddr4-gtx-1650-4gb-ssd-960gb-monitor-19-polegadas-kit
2486,"PC Gamer Fácil Completo, AMD Ryzen 5 5600g 3.9ghz, 16GB DDR4, GTX 1650 4GB, SSD 960GB, Monitor 19 Polegadas, Kit",4487.15,https://www.kabum.com.br//produto/396534/pc-gamer-facil-completo-amd-ryzen-5-5600g-3-9ghz-16gb-ddr4-gtx-1650-4gb-ssd-960gb-monitor-19-polegadas-kit
1407,"PC Gamer Fácil Completo, AMD Ryzen 5 5600g 3.9ghz, 16GB DDR4, GTX 1050TI 4GB, SSD 960GB, Monitor 19 Polegadas, Kit",4487.15,https://www.kabum.com.br//produto/396518/pc-gamer-facil-completo-amd-ryzen-5-5600g-3-9ghz-16gb-ddr4-gtx-1050ti-4gb-ssd-960gb-monitor-19-polegadas-kit
674,"Notebook HP, Intel Core I5, 8GB, 256GB SSD, 15,6 Polegadas HD Windows 11",4489.0,https://www.kabum.com.br//produto/348666/notebook-hp-intel-core-i5-8gb-256gb-ssd-15-6-polegadas-hd-windows-11
316,Notebook Asus Intel Core I5 8gb Ssd 256gb Tela 15.6 Endless OS - X515ja-ej1792,4490.0,https://www.kabum.com.br//produto/390749/notebook-asus-intel-core-i5-8gb-ssd-256gb-tela-15-6-endless-os-x515ja-ej1792
1071,"Notebook Dell Inspiron 3511 Core I5-1135g7 Memória 8GB SSD 256GB, Tela 15.6 Polegadas, Led, FHD, Ubuntu, Linux",4495.0,https://www.kabum.com.br//produto/470196/notebook-dell-inspiron-3511-core-i5-1135g7-memoria-8gb-ssd-256gb-tela-15-6-polegadas-led-fhd-ubuntu-linux
348,"Notebook Lenovo V15 I5-1135g7, 8GB, SSD 256GB, 15.6"" Full HD, W11 Pro 82me000ebr - Preto",4499.0,https://www.kabum.com.br//produto/387103/notebook-lenovo-v15-i5-1135g7-8gb-ssd-256gb-15-6-full-hd-w11-pro-82me000ebr-preto
234,"Notebook Acer Aspire 3 Intel Core I3, 20GB, SSD 256GB, Tela 15.6, Windows 11, Cinza",4499.0,https://www.kabum.com.br//produto/356948/notebook-acer-aspire-3-intel-core-i3-20gb-ssd-256gb-tela-15-6-windows-11-cinza
255,"Notebook Samsung Book, Intel Core I5-1135G7, 8GB, SSD 256GB, Tela 15.6 Full HD LED, Windows 11 Home, Branco - Np550xda-Xh1br",4499.0,https://www.kabum.com.br//produto/392233/notebook-samsung-book-intel-core-i5-1135g7-8gb-ssd-256gb-tela-15-6-full-hd-led-windows-11-home-branco-np550xda-xh1br
112,"Notebook Asus VivoBook 15 Intel Core i7-1165G7, 8GB RAM, SSD 256GB, 15.6 Full HD, Iris Xe, Preto - X513EA-EJ3010",4499.99,https://www.kabum.com.br//produto/430133/notebook-asus-vivobook-15-intel-core-i7-1165g7-8gb-ram-ssd-256gb-15-6-full-hd-iris-xe-preto-x513ea-ej3010
1451,"Notebook Lenovo Ideapad 3i I7-1165g7, 8GB, 512GB SSD, Placa De Vídeo Intel Iris Xe, Windows 11, 15.6 - 82md000rbr",4504.48,https://www.kabum.com.br//produto/456940/notebook-lenovo-ideapad-3i-i7-1165g7-8gb-512gb-ssd-placa-de-video-intel-iris-xe-windows-11-15-6-82md000rbr
2149,"Notebook Lenovo Ideapad Gaming 3i Core I5 11300h, 8GB DDR4, 512GB SSD, GTX 1650 4GB, Tela 15.6 FHD, Linux - Preto",4544.91,https://www.kabum.com.br//produto/467841/notebook-lenovo-ideapad-gaming-3i-core-i5-11300h-8gb-ddr4-512gb-ssd-gtx-1650-4gb-tela-15-6-fhd-linux-preto
476,"Notebook Vaio Fe15 Intel Core I7, 16GB, SSD 512GB, Full HD, Windows 11 Home - Cinza Escuro",4549.0,https://www.kabum.com.br//produto/456998/notebook-vaio-fe15-intel-core-i7-16gb-ssd-512gb-full-hd-windows-11-home-cinza-escuro
516,"Notebook Lenovo Ideapad Gaming 3i, I5-11300H, 8GB, SSD 512GB, Gtx 1650 4GB, Tela 15.6 Polegadas, FHD, Wva Linux",4566.48,https://www.kabum.com.br//produto/460848/notebook-lenovo-ideapad-gaming-3i-i5-11300h-8gb-ssd-512gb-gtx-1650-4gb-tela-15-6-polegadas-fhd-wva-linux
1768,"Notebook Lenovo Ideapad, Ryzen 5 5500u, 12gb, Ssd 256gb, HD 1TB, Tela 15.6 Full Hd, Linux",4581.49,https://www.kabum.com.br//produto/378089/notebook-lenovo-ideapad-ryzen-5-5500u-12gb-ssd-256gb-hd-1tb-tela-15-6-full-hd-linux
602,"Notebook Lenovo Ideapad Gaming 3 R7-5800h, 8GB RAM, 256GB SSD Pcie, Gtx 1650 4GB, Tela 15.6"" FHD, Win 11 - 82mj0001br",4589.1,https://www.kabum.com.br//produto/340082/notebook-lenovo-ideapad-gaming-3-r7-5800h-8gb-ram-256gb-ssd-pcie-gtx-1650-4gb-tela-15-6-fhd-win-11-82mj0001br
631,"Notebook Lenovo 300E Gen 2, Celeron, 4GB RAM, 64GB, 11.6 LED HD, Windows 10 Pro, Multitouch - 81M9S02H00",4589.99,https://www.kabum.com.br//produto/245374/notebook-lenovo-300e-gen-2-celeron-4gb-ram-64gb-11-6-led-hd-windows-10-pro-multitouch-81m9s02h00
601,"Notebook Lenovo V14 I7-1165g7 Intel Core i7 11ª Geração 8GB RAM 512GB SSD, 14 Polegadas Full HD, W11 Home, Nvidia Geforce Mx350, 82nm000pbr Preto",4594.59,https://www.kabum.com.br//produto/294759/notebook-lenovo-v14-i7-1165g7-intel-core-i7-11-geracao-8gb-ram-512gb-ssd-14-polegadas-full-hd-w11-home-nvidia-geforce-mx350-82nm000pbr-preto
1456,"Notebook Acer Intel Core I3 1005G1, 12GB RAM, SSD 500GB, Tela 14, Windows 10 Pro - A514-53",4598.49,https://www.kabum.com.br//produto/401922/notebook-acer-intel-core-i3-1005g1-12gb-ram-ssd-500gb-tela-14-windows-10-pro-a514-53
29,"Notebook Acer Aspire 5 A514-54-52TY, Intel Core I5 11a Geração, 8GB, 256GB SSD, 14"" Full HD, Windows 11 Home",4599.0,https://www.kabum.com.br//produto/308614/notebook-acer-aspire-5-a514-54-52ty-intel-core-i5-11a-geracao-8gb-256gb-ssd-14-full-hd-windows-11-home
407,"Notebook Lenovo Ideapad - Tela 15.6'' Full HD, Ryzen 5 5500u, 12GB, SSD 256GB, Linux - 82mfs00000",4599.0,https://www.kabum.com.br//produto/323501/notebook-lenovo-ideapad-tela-15-6-full-hd-ryzen-5-5500u-12gb-ssd-256gb-linux-82mfs00000
98,"Notebook Gamer Acer Nitro 5 Intel Core I5, 8GB, GTX 1650, SSD 512GB, Tela 15.6 FHD, Windows 11 - An515-57-52lc",4649.07,https://www.kabum.com.br//produto/398012/notebook-gamer-acer-nitro-5-intel-core-i5-8gb-gtx-1650-ssd-512gb-tela-15-6-fhd-windows-11-an515-57-52lc
104,"Notebook Gamer Acer Nitro 5, AMD Ryzen 7, 8GB RAM, SSD 512GB, 15.6  Full HD, GTX 1650, Windows 11 Home - AN515-45-R1FQ",4649.07,https://www.kabum.com.br//produto/375607/notebook-gamer-acer-nitro-5-amd-ryzen-7-8gb-ram-ssd-512gb-15-6-full-hd-gtx-1650-windows-11-home-an515-45-r1fq
257,"Notebook Vaio  Fe15 Intel Core I7, 16GB RAM, SSD 512GB, 15.6 Polegadas Full HD, Windows 11 Home - Cinza Grafite",4650.0,https://www.kabum.com.br//produto/399892/notebook-vaio-fe15-intel-core-i7-16gb-ram-ssd-512gb-15-6-polegadas-full-hd-windows-11-home-cinza-grafite
722,"Notebook Acer Amd Ryzen 7 5700u A515-45-r8w2, 8GB RAM, 512GB SSD, 15.6 Polegadas, W11, Prata",4688.91,https://www.kabum.com.br//produto/348302/notebook-acer-amd-ryzen-7-5700u-a515-45-r8w2-8gb-ram-512gb-ssd-15-6-polegadas-w11-prata
545,"Notebook HP G8 Core I3, 8GB, 256GB, Tela 15.6 HD, Windows 11",4689.0,https://www.kabum.com.br//produto/348665/notebook-hp-g8-core-i3-8gb-256gb-tela-15-6-hd-windows-11
2387,"Notebook Lenovo V14 I5-1235u, 8GB RAM, 256GB SSD, Win 11 Pro, Intel Iris Xe, Tela 14 FHD, Preto - 82ul0000br",4699.0,https://www.kabum.com.br//produto/419725/notebook-lenovo-v14-i5-1235u-8gb-ram-256gb-ssd-win-11-pro-intel-iris-xe-tela-14-fhd-preto-82ul0000br
2299,"Notebook Lenovo V14 I5-1235u, 8GB RAM, 256GB SSD, Win 11 Pro, Intel Iris Xe, Tela 14 FHD, Preto - 82ul0000br",4699.0,https://www.kabum.com.br//produto/419725/notebook-lenovo-v14-i5-1235u-8gb-ram-256gb-ssd-win-11-pro-intel-iris-xe-tela-14-fhd-preto-82ul0000br
637,"Notebook Lenovo Ideapad Flex 5i, I5-1235u, 8GB, Intel Iris Xe, 256GB SSD, 14 Polegadas, W11 - Wuxga Wva",4699.0,https://www.kabum.com.br//produto/402686/notebook-lenovo-ideapad-flex-5i-i5-1235u-8gb-intel-iris-xe-256gb-ssd-14-polegadas-w11-wuxga-wva
381,"Notebook Acer, Aspire 5, Intel Core I5 10210u 15.6 8GB, SSD 256GB, Win 10, Geforce MX250",4699.99,https://www.kabum.com.br//produto/375549/notebook-acer-aspire-5-intel-core-i5-10210u-15-6-8gb-ssd-256gb-win-10-geforce-mx250
267,"Notebook Asus Vivobook 15 AMD Ryzen 7-4800H, 16GB RAM, SSD 256GB, 15.6 Full HD, Windows 11, Prata Metálico - M1502IA-EJ211W",4699.99,https://www.kabum.com.br//produto/393219/notebook-asus-vivobook-15-amd-ryzen-7-4800h-16gb-ram-ssd-256gb-15-6-full-hd-windows-11-prata-metalico-m1502ia-ej211w
2150,"Notebook Lenovo Ideapad 3i, Intel I5 1135g7, RAM 8GB, SSD 256GB, Tela 15.6Polegadas, Intel Iris Xe, Win 11",4779.99,https://www.kabum.com.br//produto/459748/notebook-lenovo-ideapad-3i-intel-i5-1135g7-ram-8gb-ssd-256gb-tela-15-6polegadas-intel-iris-xe-win-11
99,"Notebook Gamer Lenovo Ideapad Gaming 3I, I5-11300H, 8GB RAM, GTX 1650 4GB, SSD 512GB, Tela 15 Full HD, Windows 11 - 3I 82MG0009BR",4792.12,https://www.kabum.com.br//produto/380648/notebook-gamer-lenovo-ideapad-gaming-3i-i5-11300h-8gb-ram-gtx-1650-4gb-ssd-512gb-tela-15-full-hd-windows-11-3i-82mg0009br
489,"Notebook Lenovo Ideapad 3i  Intel I5 1135g7, 16GB RAM, SSD 500GB, 15.6 Polegada Full HD, Intel Iris Xe, Windows 11 home",4793.99,https://www.kabum.com.br//produto/401908/notebook-lenovo-ideapad-3i-intel-i5-1135g7-16gb-ram-ssd-500gb-15-6-polegada-full-hd-intel-iris-xe-windows-11-home
194,"Notebook Acer Aspire 5 Intel Core i5 10A 10210U 4.20Ghz, 8GB RAM, SSD 256GB, Tela 15.6"" Full HD, Placa de vídeo Geforce MX 250 2GB GDDR5, Windows 11, Prata - A515-54G-55HW",4795.2,https://www.kabum.com.br//produto/331605/notebook-acer-aspire-5-intel-core-i5-10a-10210u-4-20ghz-8gb-ram-ssd-256gb-tela-15-6-full-hd-placa-de-video-geforce-mx-250-2gb-gddr5-windows-11-prata-a515-54g-55hw
